level,frequent_itemset,count,support
5,E78 && K21 && MemberGender=F && Z00 && Z87,288.0,0.057600
5,E78 && K21 && MemberGender=F && Z68 && Z87,254.0,0.050800
5,E78 && K21 && MemberGender=F && Z86 && Z87,304.0,0.060800
5,E78 && K21 && Z00 && Z68 && Z86,270.0,0.054000
5,E78 && K21 && Z00 && Z68 && Z87,330.0,0.066000
5,E78 && K21 && Z00 && Z86 && Z87,334.0,0.066800
5,E78 && K21 && Z68 && Z86 && Z87,303.0,0.060600
5,E78 && M54 && Z00 && Z68 && Z87,256.0,0.051200
5,E78 && M81 && MemberGender=F && Z00 && Z68,260.0,0.052000
5,E78 && M81 && MemberGender=F && Z00 && Z87,277.0,0.055400
5,E78 && M81 && MemberGender=F && Z86 && Z87,267.0,0.053400
5,E78 && M85 && MemberGender=F && Z00 && Z68,262.0,0.052400
5,E78 && MemberGender=F && N18 && Z86 && Z87,256.0,0.051200
5,E78 && MemberGender=F && R73 && Z00 && Z68,293.0,0.058600
5,E78 && MemberGender=F && R73 && Z00 && Z87,264.0,0.052800
5,E78 && MemberGender=F && Z00 && Z68 && Z82,331.0,0.066200
5,E78 && MemberGender=F && Z00 && Z68 && Z86,605.0,0.121000
5,E78 && MemberGender=F && Z00 && Z68 && Z87,690.0,0.138000
5,E78 && MemberGender=F && Z00 && Z68 && ageGroup=between_70_and_75,308.0,0.061600
5,E78 && MemberGender=F && Z00 && Z68 && ageGroup=greater_than_80,321.0,0.064200
5,E78 && MemberGender=F && Z00 && Z82 && Z86,284.0,0.056800
5,E78 && MemberGender=F && Z00 && Z82 && Z87,323.0,0.064600
5,E78 && MemberGender=F && Z00 && Z86 && Z87,653.0,0.130600
5,E78 && MemberGender=F && Z00 && Z86 && ageGroup=greater_than_80,312.0,0.062400
5,E78 && MemberGender=F && Z00 && Z87 && ageGroup=between_70_and_75,251.0,0.050200
5,E78 && MemberGender=F && Z00 && Z87 && ageGroup=greater_than_80,329.0,0.065800
5,E78 && MemberGender=F && Z68 && Z82 && Z86,255.0,0.051000
5,E78 && MemberGender=F && Z68 && Z82 && Z87,289.0,0.057800
5,E78 && MemberGender=F && Z68 && Z86 && Z87,604.0,0.120800
5,E78 && MemberGender=F && Z68 && Z86 && ageGroup=greater_than_80,270.0,0.054000
5,E78 && MemberGender=F && Z68 && Z87 && ageGroup=greater_than_80,277.0,0.055400
5,E78 && MemberGender=F && Z82 && Z86 && Z87,307.0,0.061400
5,E78 && MemberGender=F && Z86 && Z87 && ageGroup=greater_than_80,356.0,0.071200
5,E78 && MemberGender=M && Z00 && Z68 && Z86,391.0,0.078200
5,E78 && MemberGender=M && Z00 && Z68 && Z87,491.0,0.098200
5,E78 && MemberGender=M && Z00 && Z86 && Z87,443.0,0.088600
5,E78 && MemberGender=M && Z68 && Z86 && Z87,426.0,0.085200
5,E78 && N18 && Z00 && Z68 && Z86,276.0,0.055200
5,E78 && N18 && Z00 && Z68 && Z87,318.0,0.063600
5,E78 && N18 && Z00 && Z86 && Z87,329.0,0.065800
5,E78 && N18 && Z68 && Z86 && Z87,284.0,0.056800
5,E78 && N18 && Z86 && Z87 && ageGroup=greater_than_80,277.0,0.055400
5,E78 && R73 && Z00 && Z68 && Z86,320.0,0.064000
5,E78 && R73 && Z00 && Z68 && Z87,372.0,0.074400
5,E78 && R73 && Z00 && Z86 && Z87,346.0,0.069200
5,E78 && R73 && Z68 && Z86 && Z87,320.0,0.064000
5,E78 && Z00 && Z68 && Z72 && Z86,304.0,0.060800
5,E78 && Z00 && Z68 && Z72 && Z87,366.0,0.073200
5,E78 && Z00 && Z68 && Z79 && Z86,262.0,0.052400
5,E78 && Z00 && Z68 && Z79 && Z87,316.0,0.063200
5,E78 && Z00 && Z68 && Z82 && Z86,354.0,0.070800
5,E78 && Z00 && Z68 && Z82 && Z87,418.0,0.083600
5,E78 && Z00 && Z68 && Z83 && Z87,288.0,0.057600
5,E78 && Z00 && Z68 && Z86 && Z87,851.0,0.170200
5,E78 && Z00 && Z68 && Z86 && ageGroup=between_70_and_75,292.0,0.058400
5,E78 && Z00 && Z68 && Z86 && ageGroup=greater_than_80,333.0,0.066600
5,E78 && Z00 && Z68 && Z87 && ageGroup=between_70_and_75,361.0,0.072200
5,E78 && Z00 && Z68 && Z87 && ageGroup=between_75_and_80,259.0,0.051800
5,E78 && Z00 && Z68 && Z87 && ageGroup=greater_than_80,363.0,0.072600
5,E78 && Z00 && Z72 && Z86 && Z87,337.0,0.067400
5,E78 && Z00 && Z79 && Z86 && Z87,293.0,0.058600
5,E78 && Z00 && Z82 && Z86 && Z87,395.0,0.079000
5,E78 && Z00 && Z83 && Z86 && Z87,253.0,0.050600
5,E78 && Z00 && Z86 && Z87 && ageGroup=between_70_and_75,293.0,0.058600
5,E78 && Z00 && Z86 && Z87 && ageGroup=greater_than_80,406.0,0.081200
5,E78 && Z68 && Z72 && Z86 && Z87,325.0,0.065000
5,E78 && Z68 && Z79 && Z86 && Z87,292.0,0.058400
5,E78 && Z68 && Z82 && Z86 && Z87,365.0,0.073000
5,E78 && Z68 && Z86 && Z87 && ageGroup=between_70_and_75,306.0,0.061200
5,E78 && Z68 && Z86 && Z87 && ageGroup=greater_than_80,334.0,0.066800
5,I10 && I70 && MemberGender=F && Z00 && Z68,328.0,0.065600
5,I10 && I70 && MemberGender=F && Z00 && Z86,281.0,0.056200
5,I10 && I70 && MemberGender=F && Z00 && Z87,314.0,0.062800
5,I10 && I70 && MemberGender=F && Z68 && Z87,268.0,0.053600
5,I10 && I70 && MemberGender=F && Z86 && Z87,281.0,0.056200
5,I10 && I70 && Z00 && Z68 && Z86,346.0,0.069200
5,I10 && I70 && Z00 && Z68 && Z87,395.0,0.079000
5,I10 && I70 && Z00 && Z86 && Z87,396.0,0.079200
5,I10 && I70 && Z00 && Z87 && ageGroup=greater_than_80,250.0,0.050000
5,I10 && I70 && Z68 && Z86 && Z87,344.0,0.068800
5,I10 && K21 && Z00 && Z86 && Z87,267.0,0.053400
5,I10 && MemberGender=F && Z00 && Z68 && Z82,297.0,0.059400
5,I10 && MemberGender=F && Z00 && Z68 && Z86,444.0,0.088800
5,I10 && MemberGender=F && Z00 && Z68 && Z87,498.0,0.099600
5,I10 && MemberGender=F && Z00 && Z68 && ageGroup=greater_than_80,271.0,0.054200
5,I10 && MemberGender=F && Z00 && Z82 && Z86,266.0,0.053200
5,I10 && MemberGender=F && Z00 && Z82 && Z87,293.0,0.058600
5,I10 && MemberGender=F && Z00 && Z86 && Z87,491.0,0.098200
5,I10 && MemberGender=F && Z00 && Z86 && ageGroup=greater_than_80,267.0,0.053400
5,I10 && MemberGender=F && Z00 && Z87 && ageGroup=greater_than_80,276.0,0.055200
5,I10 && MemberGender=F && Z68 && Z82 && Z87,260.0,0.052000
5,I10 && MemberGender=F && Z68 && Z86 && Z87,461.0,0.092200
5,I10 && MemberGender=F && Z82 && Z86 && Z87,293.0,0.058600
5,I10 && MemberGender=F && Z86 && Z87 && ageGroup=greater_than_80,304.0,0.060800
5,I10 && MemberGender=M && Z00 && Z68 && Z86,301.0,0.060200
5,I10 && MemberGender=M && Z00 && Z68 && Z87,371.0,0.074200
5,I10 && MemberGender=M && Z00 && Z86 && Z87,349.0,0.069800
5,I10 && MemberGender=M && Z68 && Z86 && Z87,332.0,0.066400
5,I10 && R73 && Z00 && Z68 && Z87,260.0,0.052000
5,I10 && Z00 && Z68 && Z82 && Z86,323.0,0.064600
5,I10 && Z00 && Z68 && Z82 && Z87,378.0,0.075600
5,I10 && Z00 && Z68 && Z86 && Z87,633.0,0.126600
5,I10 && Z00 && Z68 && Z86 && ageGroup=greater_than_80,272.0,0.054400
5,I10 && Z00 && Z68 && Z87 && ageGroup=greater_than_80,292.0,0.058400
5,I10 && Z00 && Z82 && Z86 && Z87,360.0,0.072000
5,I10 && Z00 && Z86 && Z87 && ageGroup=greater_than_80,335.0,0.067000
5,I10 && Z68 && Z82 && Z86 && Z87,338.0,0.067600
5,I10 && Z68 && Z86 && Z87 && ageGroup=greater_than_80,275.0,0.055000
5,I70 && MemberGender=F && Z00 && Z68 && Z86,306.0,0.061200
5,I70 && MemberGender=F && Z00 && Z68 && Z87,351.0,0.070200
5,I70 && MemberGender=F && Z00 && Z86 && Z87,350.0,0.070000
5,I70 && MemberGender=F && Z68 && Z86 && Z87,307.0,0.061400
5,I70 && Z00 && Z68 && Z86 && Z87,423.0,0.084600
5,I70 && Z00 && Z86 && Z87 && ageGroup=greater_than_80,274.0,0.054800
5,K21 && MemberGender=F && Z00 && Z68 && Z87,261.0,0.052200
5,K21 && MemberGender=F && Z00 && Z86 && Z87,282.0,0.056400
5,K21 && Z00 && Z68 && Z86 && Z87,299.0,0.059800
5,M81 && MemberGender=F && Z00 && Z86 && Z87,263.0,0.052600
5,MemberGender=F && R73 && Z00 && Z68 && Z87,255.0,0.051000
5,MemberGender=F && Z00 && Z68 && Z82 && Z86,265.0,0.053000
5,MemberGender=F && Z00 && Z68 && Z82 && Z87,300.0,0.060000
5,MemberGender=F && Z00 && Z68 && Z86 && Z87,638.0,0.127600
5,MemberGender=F && Z00 && Z68 && Z86 && ageGroup=greater_than_80,280.0,0.056000
5,MemberGender=F && Z00 && Z68 && Z87 && ageGroup=between_70_and_75,254.0,0.050800
5,MemberGender=F && Z00 && Z68 && Z87 && ageGroup=greater_than_80,284.0,0.056800
5,MemberGender=F && Z00 && Z82 && Z86 && Z87,300.0,0.060000
5,MemberGender=F && Z00 && Z86 && Z87 && ageGroup=greater_than_80,320.0,0.064000
5,MemberGender=F && Z68 && Z82 && Z86 && Z87,271.0,0.054200
5,MemberGender=F && Z68 && Z86 && Z87 && ageGroup=greater_than_80,274.0,0.054800
5,MemberGender=M && Z00 && Z68 && Z86 && Z87,411.0,0.082200
5,N18 && Z00 && Z68 && Z86 && Z87,275.0,0.055000
5,R73 && Z00 && Z68 && Z86 && Z87,332.0,0.066400
5,Z00 && Z68 && Z72 && Z86 && Z87,325.0,0.065000
5,Z00 && Z68 && Z79 && Z86 && Z87,275.0,0.055000
5,Z00 && Z68 && Z82 && Z86 && Z87,368.0,0.073600
5,Z00 && Z68 && Z86 && Z87 && ageGroup=between_70_and_75,299.0,0.059800
5,Z00 && Z68 && Z86 && Z87 && ageGroup=greater_than_80,344.0,0.068800
